origem;cnpj;cnae_id;regiao;estado;media_consumo;total_consumo;mediana;desvio_pd;variancia;media_score;total_score;30/09/2021 00:00;31/10/2021 00:00;30/11/2021 00:00;31/12/2021 00:00;31/01/2022 00:00;28/02/2022 00:00
0;11267167000130.0;586.0;3;8;1953.0;11719.0;1956.0;822.0;677182.0;126.0;602.0;3204;1892;499;1630;2020;2474
1;11269227000153.0;586.0;3;8;1582.0;9496.0;1692.5;703.0;495429.0;197.0;583.0;968;2376;2302;465;1988;1397
0;11271250000182.0;586.0;3;8;1586.0;9516.0;1430.5;1047.0;1097356.0;119.0;506.0;2878;1490;1371;245;542;2990
1;11279988000196.0;586.0;3;8;2186.0;13117.0;2276.0;751.0;564551.0;317.0;798.0;1868;3174;2825;2684;1176;1390
0;11279994000143.0;586.0;3;8;1991.0;11946.0;1739.0;825.0;681822.0;234.0;672.0;1750;3460;2591;876;1728;1541
1;11282632000101.0;586.0;3;8;2077.0;12462.0;2067.5;1085.0;1177615.0;144.0;651.0;3114;154;3479;2267;1580;1868
0;11284012000101.0;586.0;3;8;1719.0;10314.0;1725.0;1308.0;1712787.0;244.0;663.0;231;84;2228;3126;1222;3423
1;11288264000109.0;586.0;3;8;2401.0;14409.0;2361.0;687.0;473064.0;337.0;865.0;1471;1764;3482;2171;2551;2970
0;11290175000105.0;586.0;3;8;2202.0;13213.0;2485.0;756.0;572233.0;306.0;790.0;2908;1400;2584;2386;2968;967
1;11292137000183.0;586.0;3;8;2194.0;13166.0;2463.0;1084.0;1175937.0;231.0;713.0;2854;39;2233;3469;2693;1878
0;11296144000153.0;586.0;3;8;1580.0;9481.0;1501.5;1258.0;1584921.0;143.0;528.0;3030;88;3273;87;1310;1693
1;11301703000176.0;586.0;3;8;1942.0;11655.0;2215.0;1009.0;1018708.0;145.0;619.0;2383;2258;3423;1226;193;2172
0;11307117000139.0;586.0;3;8;2246.0;13477.0;2393.0;753.0;568186.0;325.0;819.0;1869;2917;1363;1311;3005;3012
1;11350555000180.0;586.0;3;8;1125.0;6753.0;918.5;931.0;867152.0;96.0;371.0;1092;34;2853;1669;745;360
0;11354896000123.0;586.0;3;8;1230.0;7385.0;1271.5;958.0;917765.0;130.0;430.0;1357;187;162;1474;3019;1186
1;11356638000186.0;586.0;3;8;1621.0;9726.0;1914.5;1247.0;1555263.0;215.0;571.0;1674;3457;2387;2155;50;3
0;11427557000120.0;586.0;3;8;947.0;5685.0;742.5;764.0;583918.0;99.0;330.0;728;1158;90;2496;456;757
1;11461265000103.0;586.0;3;8;1904.0;11429.0;2330.5;1212.0;1469851.0;197.0;616.0;3007;2970;3104;1691;419;238
0;11481485000107.0;586.0;3;8;1672.0;10037.0;1519.5;818.0;669249.0;212.0;621.0;961;1623;585;1416;2865;2587
1;11517593000184.0;586.0;3;8;1921.0;11527.0;2024.5;779.0;607133.0;208.0;677.0;2546;755;1274;1503;2788;2661
0;11536808000104.0;589.0;3;8;1946.0;11679.0;2311.0;1081.0;1169686.0;192.0;620.0;3171;297;2104;2890;2518;699
1;11597397000167.0;589.0;3;8;1541.0;9250.0;1511.5;966.0;934322.0;193.0;532.0;938;323;2308;2085;2969;627
0;11623488000120.0;589.0;3;8;1325.0;7952.0;1294.5;805.0;649201.0;133.0;457.0;616;1763;302;1839;2606;826
1;11626031000179.0;589.0;3;8;2669.0;16019.0;2759.5;485.0;235838.0;488.0;1000.0;1764;2658;3207;3119;2861;2410
0;11637267000100.0;589.0;3;8;1565.0;9390.0;1413.5;1015.0;1031575.0;124.0;506.0;2373;3232;596;362;1010;1817
1;11641847000171.0;590.0;3;8;1617.0;9702.0;1680.5;1176.0;1383796.0;132.0;527.0;2706;1315;333;40;2046;3262
0;11648032000114.0;591.0;3;8;2346.0;14079.0;2412.0;661.0;437073.0;312.0;828.0;1111;3103;2651;2933;2173;2108
1;11650271000109.0;591.0;3;8;1799.0;10798.0;1708.0;709.0;503100.0;229.0;668.0;1102;2225;1191;2621;1022;2637
0;11650683000149.0;591.0;3;8;1795.0;10770.0;1489.5;1024.0;1049733.0;243.0;681.0;357;3310;1648;1331;1180;2944
1;11650721000163.0;591.0;3;8;2598.0;15590.0;3066.5;1098.0;1207786.0;409.0;980.0;2997;229;2505;3286;3136;3437
0;11651020000149.0;591.0;3;8;1320.0;7920.0;778.0;1166.0;1359718.0;97.0;419.0;3189;834;192;321;2662;722
1;11651330000163.0;591.0;3;8;2275.0;13650.0;2571.5;892.0;797184.0;305.0;805.0;1739;2236;3074;2907;3090;604
0;11660889000150.0;591.0;3;8;1958.0;11750.0;1965.5;1153.0;1330034.0;242.0;720.0;2234;181;990;1697;3392;3256
1;11664935000199.0;591.0;3;8;1602.0;9616.0;1549.5;967.0;936127.0;195.0;586.0;1776;773;1323;187;2938;2619
0;11673632000132.0;597.0;3;8;1982.0;11892.0;2090.5;872.0;761518.0;196.0;680.0;2977;1705;1102;714;2918;2476
1;11675962000167.0;598.0;3;8;2341.0;14049.0;2685.5;776.0;602573.0;410.0;925.0;984;3049;1607;2612;3038;2759
0;11675975000136.0;598.0;3;8;1697.0;10184.0;1597.5;1065.0;1134977.0;231.0;645.0;888;2263;3399;323;932;2379
1;11676075000103.0;598.0;3;8;2593.0;15558.0;2647.5;181.0;32844.0;383.0;954.0;2710;2228;2733;2585;2542;2760
0;11677797000182.0;598.0;3;8;1561.0;9371.0;1328.0;1189.0;1414685.0;219.0;600.0;758;1898;406;3373;224;2712
1;11679788000120.0;598.0;3;8;1849.0;11099.0;1811.0;605.0;366834.0;145.0;596.0;2604;1021;1963;2591;1261;1659
0;11680570000196.0;598.0;3;8;1025.0;6153.0;1143.0;463.0;214572.0;26.0;276.0;1516;960;1482;585;1326;284
1;11687311000197.0;598.0;3;8;883.0;5301.0;400.5;891.0;794012.0;113.0;329.0;402;1474;35;399;382;2609
0;11690755000181.0;598.0;3;8;1249.0;7494.0;782.0;937.0;878850.0;90.0;395.0;830;1271;719;734;645;3295
1;11698745000192.0;598.0;3;8;1665.0;9994.0;1851.5;717.0;515119.0;122.0;528.0;1922;1781;870;581;2241;2599
0;11703553000127.0;598.0;3;8;2411.0;14471.0;2510.5;936.0;877095.0;344.0;875.0;1648;3449;3005;955;2016;3398
1;11751786000103.0;598.0;3;8;2225.0;13352.0;2236.5;668.0;446867.0;320.0;810.0;1962;2511;3276;1147;2591;1865
0;11789996000182.0;598.0;3;8;1615.0;9694.0;1589.0;822.0;677231.0;131.0;526.0;2058;3042;1798;1380;488;928
1;11810228000163.0;598.0;3;8;1346.0;8080.0;953.0;1205.0;1453781.0;206.0;502.0;1545;3145;2665;66;298;361
0;11818131000105.0;598.0;3;8;2413.0;14480.0;2702.5;962.0;927147.0;479.0;1000.0;334;3046;3231;2464;2685;2720
1;11838647000103.0;598.0;3;8;1848.0;11091.0;1498.0;895.0;801246.0;237.0;688.0;1826;1043;1069;3480;1170;2503
0;11855447000169.0;598.0;3;8;2215.0;13293.0;2119.5;780.0;609251.0;325.0;812.0;1087;2337;3372;1620;2975;1902
1;11871141000104.0;598.0;3;8;1862.0;11175.0;1903.0;877.0;770312.0;213.0;622.0;1832;94;2806;2637;1907;1899
0;11884710000148.0;598.0;3;8;1756.0;10538.0;1509.5;1118.0;1250475.0;242.0;671.0;1282;1052;3206;106;1737;3155
1;11887078000196.0;598.0;3;8;1586.0;9519.0;1373.0;746.0;557688.0;157.0;544.0;880;1290;1119;1456;1599;3175
0;11901425000198.0;598.0;3;8;1579.0;9476.0;1629.5;894.0;800095.0;140.0;526.0;660;1618;3186;458;1913;1641
1;11905046000176.0;598.0;3;8;1434.0;8606.0;1107.5;948.0;899468.0;119.0;469.0;852;561;780;1664;1363;3386
0;11918056000146.0;598.0;3;8;1947.0;11683.0;2258.5;1225.0;1502596.0;296.0;724.0;2204;262;3356;372;3176;2313
1;11920108000119.0;598.0;3;8;1578.0;9472.0;1601.5;823.0;677437.0;40.0;426.0;3088;1814;933;1563;434;1640
0;11928924000179.0;598.0;3;8;1450.0;8704.0;1526.0;631.0;398577.0;123.0;477.0;1002;1522;1530;2343;1930;377
1;11929578000143.0;598.0;3;8;1895.0;11370.0;1594.0;766.0;586862.0;237.0;654.0;1517;1012;1396;2480;3294;1671
0;11931061000199.0;598.0;3;8;1610.0;9660.0;1582.0;1027.0;1056284.0;165.0;558.0;2775;2706;431;765;584;2399
1;11932799000170.0;598.0;3;8;1576.0;9460.0;1408.0;1146.0;1314533.0;122.0;506.0;3177;112;1626;1190;2904;451
0;11935516000144.0;599.0;3;8;2254.0;13526.0;2419.5;892.0;796589.0;226.0;722.0;2745;3356;2094;2815;551;1965
1;11943744000166.0;599.0;3;8;1343.0;8062.0;1407.5;1004.0;1009872.0;129.0;457.0;2591;1179;1636;2468;53;135
0;11954444000182.0;599.0;3;8;2062.0;12375.0;1684.5;776.0;603305.0;241.0;694.0;1665;1704;3041;1567;3222;1176
1;11960199000116.0;599.0;3;8;1635.0;9810.0;1817.0;988.0;977479.0;142.0;541.0;496;2005;296;3141;1629;2243
0;11965066000132.0;599.0;3;8;2045.0;12272.0;2204.5;474.0;225317.0;139.0;638.0;2413;2240;1192;2588;1670;2169
1;11969519000107.0;599.0;3;8;2369.0;14215.0;2576.0;962.0;926358.0;208.0;729.0;3494;2193;1572;2959;3224;773
0;11970553000193.0;599.0;3;8;1708.0;10251.0;1561.0;890.0;793581.0;144.0;561.0;1509;3374;401;1613;2014;1340
1;11994552000189.0;599.0;3;8;2383.0;14299.0;2337.5;613.0;376088.0;312.0;837.0;2271;2404;1658;1657;3169;3140
0;12047104000130.0;600.0;3;8;1729.0;10379.0;1567.0;1096.0;1201974.0;214.0;595.0;469;2944;3284;1943;1191;548
1;12058064000122.0;600.0;3;8;1140.0;6845.0;1048.0;635.0;404453.0;48.0;327.0;1443;1003;825;2288;193;1093
0;12058209000195.0;602.0;3;8;1986.0;11919.0;2352.5;1134.0;1288142.0;206.0;690.0;3137;310;728;1789;3039;2916
1;12059013000115.0;602.0;3;8;2068.0;12408.0;2188.0;1191.0;1419146.0;249.0;753.0;2547;23;1829;3390;1265;3354
0;12061051000102.0;602.0;3;8;1844.0;11067.0;2084.0;844.0;713435.0;209.0;615.0;903;2771;1911;2674;2257;551
1;12070254000165.0;602.0;3;8;544.0;3265.0;406.0;452.0;204506.0;-20.0;112.0;1477;650;472;340;227;99
0;12071150000175.0;602.0;3;8;2315.0;13894.0;2538.5;502.0;252785.0;389.0;898.0;1681;2737;2784;2758;1594;2340
1;12071531000154.0;602.0;3;8;2145.0;12875.0;2338.0;828.0;686483.0;302.0;826.0;1735;2141;573;2794;2535;3097
0;12076776000174.0;602.0;3;8;1675.0;10050.0;1588.5;978.0;957885.0;139.0;547.0;2730;1376;1801;2959;1109;75
1;12078981000179.0;602.0;3;8;960.0;5764.0;994.0;614.0;377945.0;37.0;271.0;384;1619;1374;112;614;1661
0;12083745000140.0;602.0;3;8;1939.0;11638.0;2422.5;1058.0;1121275.0;382.0;809.0;954;3100;2506;2339;89;2650
1;12096945000138.0;602.0;3;8;1599.0;9596.0;1583.0;1065.0;1134723.0;110.0;501.0;3322;225;2384;1833;499;1333
0;12097697000140.0;602.0;3;8;1535.0;9210.0;1354.0;1064.0;1133918.0;151.0;525.0;1642;1978;19;3487;1066;1018
1;12098862000188.0;602.0;3;8;1605.0;9631.0;1857.5;1017.0;1035359.0;138.0;530.0;128;1692;2023;2113;3157;518
0;12158972000198.0;602.0;3;8;1641.0;9846.0;1310.5;1001.0;1002071.0;140.0;541.0;2529;365;3354;977;1279;1342
1;12272143000131.0;602.0;3;8;897.0;5385.0;831.5;578.0;335155.0;23.0;242.0;209;998;1918;1251;665;344
0;12285772000104.0;602.0;3;8;1825.0;10951.0;1936.0;935.0;875877.0;143.0;589.0;1723;66;2149;2190;3194;1629
1;12320018000150.0;602.0;3;8;2069.0;12418.0;2273.5;888.0;789489.0;316.0;772.0;908;2795;2007;3232;2540;936
0;12320794000150.0;602.0;1;9;1919.0;11519.0;2039.0;1254.0;1573828.0;275.0;701.0;749;1604;14;2474;3289;3389
1;12350309000190.0;602.0;1;9;1827.0;10966.0;1942.5;757.0;573413.0;162.0;568.0;1722;525;2487;2776;1293;2163
0;12362466000116.0;602.0;1;9;2300.0;13803.0;2480.0;440.0;193902.0;238.0;721.0;2609;2544;2717;2101;2416;1416
1;12368184000126.0;602.0;1;9;2202.0;13217.0;2421.5;832.0;693315.0;268.0;757.0;2282;3024;804;1441;3105;2561
0;12369809000174.0;603.0;1;9;2260.0;13565.0;2581.0;953.0;909747.0;318.0;793.0;1582;3089;2806;2356;507;3225
1;12374109000178.0;603.0;1;9;1124.0;6746.0;750.5;937.0;879830.0;64.0;313.0;62;457;2784;715;1942;786
0;12389388000143.0;603.0;1;9;2324.0;13947.0;2220.5;533.0;284539.0;190.0;706.0;2868;3082;1678;2536;1905;1878
1;12395980000158.0;604.0;1;9;1393.0;8358.0;1236.0;1002.0;1004193.0;-3.0;306.0;3232;761;126;762;1710;1767
0;12396469000170.0;604.0;1;9;2462.0;14776.0;2659.5;1011.0;1022314.0;269.0;786.0;1915;3367;3394;1952;3413;735
1;12401419000134.0;604.0;1;9;2100.0;12602.0;2063.0;991.0;983229.0;190.0;657.0;2967;1013;1117;1238;2888;3379
0;12406802000185.0;604.0;1;9;1563.0;9382.0;1539.5;989.0;979786.0;13.0;360.0;3392;306;1921;684;1700;1379
1;12407706000151.0;604.0;1;9;1718.0;10308.0;1611.5;1249.0;1560191.0;208.0;589.0;424;3313;1699;3271;77;1524
0;12408121000156.0;604.0;1;9;1052.0;6313.0;859.0;678.0;460471.0;-2.0;231.0;925;2128;793;64;1702;701
1;12408467000154.0;605.0;1;9;1524.0;9147.0;1537.5;948.0;899322.0;76.0;415.0;2661;2174;2473;181;757;901
0;12424674000100.0;605.0;1;9;1417.0;8506.0;1018.5;1100.0;1210454.0;155.0;469.0;273;3349;1408;529;2318;629
1;12464822000102.0;613.0;1;9;1876.0;11261.0;1721.5;952.0;906399.0;182.0;598.0;1101;602;3477;1614;2638;1829
0;12472060000196.0;620.0;1;9;2471.0;14827.0;2635.5;777.0;604800.0;270.0;819.0;2881;1113;1904;3188;2390;3351
1;12638078000115.0;620.0;1;9;1577.0;9463.0;1540.0;1017.0;1036303.0;134.0;484.0;144;2015;812;1633;3412;1447
0;12639317000151.0;620.0;1;9;1127.0;6767.0;892.0;1049.0;1101437.0;6.0;257.0;3350;473;66;1094;861;923
1;12641140000128.0;620.0;1;9;2258.0;13551.0;2486.0;808.0;653729.0;326.0;800.0;642;2615;2629;3255;2053;2357
0;12645147000118.0;621.0;1;9;3228.0;19373.0;3267.5;175.0;30906.0;425.0;1000.0;3015;3184;3427;2996;3400;3351
1;12645191000128.0;621.0;1;9;2208.0;13250.0;2269.5;742.0;550781.0;183.0;673.0;2863;2507;2032;3155;1779;914
0;12687330000186.0;621.0;1;9;2532.0;15195.0;2471.0;465.0;216515.0;204.0;767.0;2792;3221;1979;2150;2917;2136
1;12713318000107.0;621.0;1;9;1935.0;11612.0;2131.0;853.0;727731.0;236.0;665.0;1724;1546;345;2538;2639;2820
0;12728913000108.0;621.0;1;9;1069.0;6418.0;701.5;1017.0;1035916.0;79.0;316.0;881;3234;1144;143;494;522
1;12739783000109.0;626.0;1;9;1108.0;6648.0;1024.0;860.0;740149.0;108.0;354.0;130;2455;126;822;1226;1889
0;12739871000100.0;626.0;1;9;1812.0;10873.0;1988.0;1178.0;1388935.0;188.0;591.0;2712;16;811;3081;1264;2989
1;12860559000170.0;626.0;1;9;1514.0;9084.0;1864.5;1015.0;1032018.0;103.0;439.0;2226;1626;246;80;2103;2803
0;12862786000135.0;626.0;1;9;1080.0;6485.0;1045.5;511.0;261821.0;35.0;275.0;726;1283;303;808;1701;1664
1;12874502000120.0;634.0;1;9;1723.0;10342.0;1766.5;753.0;567830.0;120.0;502.0;573;2153;1490;2919;2043;1164
0;12874854000186.0;634.0;1;9;1495.0;8970.0;1291.0;862.0;744075.0;77.0;409.0;2508;1065;2735;491;1517;654
1;12876073000120.0;637.0;1;9;2007.0;12046.0;2131.5;479.0;229884.0;168.0;614.0;2523;1612;1192;2456;2305;1958
0;12878177000174.0;639.0;1;9;2526.0;15160.0;2674.5;589.0;347980.0;272.0;802.0;2681;2206;2668;3352;2812;1441
1;12889871000197.0;640.0;1;9;2259.0;13559.0;2658.5;975.0;951795.0;239.0;741.0;3177;2135;186;2637;2680;2744
0;12895565000163.0;642.0;1;9;2417.0;14505.0;2978.5;1133.0;1285579.0;248.0;756.0;3395;3129;3397;1316;2828;440
1;12899628000150.0;644.0;1;9;1858.0;11152.0;2036.5;1002.0;1005661.0;120.0;532.0;2010;198;3490;1197;2194;2063
0;12901411000137.0;645.0;1;9;1322.0;7936.0;1283.0;844.0;712777.0;112.0;406.0;538;1401;138;1165;2600;2094
1;12920768000162.0;645.0;1;9;1987.0;11922.0;2301.5;1230.0;1512981.0;154.0;595.0;3430;3087;2829;1774;385;417
0;12924609000136.0;645.0;1;9;1463.0;8779.0;1180.0;977.0;955144.0;81.0;406.0;2327;465;1398;493;3134;962
1;12929707000166.0;646.0;1;9;1565.0;9394.0;1616.0;273.0;74844.0;39.0;386.0;1803;1910;1317;1714;1518;1132
0;12936229000111.0;646.0;1;9;1916.0;11501.0;1889.0;937.0;879485.0;179.0;604.0;1588;2853;727;2190;898;3245
1;12982787000113.0;650.0;1;9;2072.0;12437.0;2146.5;902.0;815350.0;264.0;724.0;1685;2824;816;3312;1192;2608
0;12995408000120.0;653.0;1;9;1801.0;10811.0;1957.0;1121.0;1257020.0;255.0;655.0;97;1121;967;2854;2793;2979
1;12998862000134.0;655.0;1;9;2356.0;14137.0;2307.0;761.0;579855.0;187.0;711.0;3103;2245;3369;2369;1024;2027
0;13000671000102.0;655.0;1;9;2469.0;14819.0;2351.0;700.0;490801.0;274.0;793.0;1824;2829;3131;3470;1873;1692
1;13002913000199.0;655.0;1;9;1206.0;7237.0;1122.5;736.0;542030.0;101.0;369.0;737;132;877;1368;2436;1687
0;13012429000140.0;655.0;1;9;1476.0;8859.0;1252.0;1251.0;1565736.0;92.0;420.0;2685;280;2072;3270;432;120
1;13012847000138.0;655.0;1;9;2245.0;13471.0;2235.0;688.0;474111.0;121.0;620.0;3150;2273;1021;1932;2197;2898
0;13018040000102.0;655.0;1;9;1856.0;11138.0;1919.0;974.0;950068.0;176.0;588.0;1650;3467;974;2381;2188;478
1;13062007000180.0;655.0;1;9;1707.0;10243.0;1484.0;659.0;435592.0;110.0;488.0;2642;1565;2560;1037;1036;1403
0;13064745000166.0;655.0;1;9;2055.0;12330.0;2126.5;638.0;407406.0;186.0;642.0;2075;1482;3008;2520;1067;2178
1;13085818000104.0;655.0;0;12;1924.0;11545.0;2188.0;918.0;843617.0;200.0;595.0;1671;494;2738;2705;2884;1053
0;13086458000157.0;655.0;0;12;2307.0;13843.0;2431.0;741.0;550427.0;231.0;704.0;2290;3379;2572;2649;935;2018
1;13107240000131.0;655.0;0;12;1666.0;9996.0;1709.5;860.0;740235.0;150.0;502.0;1316;178;2424;1235;2740;2103
0;13107296000196.0;655.0;0;12;1481.0;8889.0;1485.5;642.0;413380.0;81.0;394.0;872;622;1690;1881;1281;2543
1;13110967000178.0;655.0;0;12;1322.0;7936.0;1000.0;1062.0;1128928.0;66.0;345.0;1280;720;2;573;3136;2225
0;13112831000105.0;655.0;0;12;2319.0;13918.0;2444.0;772.0;596910.0;250.0;740.0;1006;1840;2236;3489;2695;2652
1;13117729000194.0;655.0;0;12;1066.0;6396.0;1102.5;751.0;565439.0;11.0;236.0;1949;212;671;1882;148;1534
0;13120847000151.0;655.0;0;12;1929.0;11576.0;1372.5;1021.0;1043005.0;88.0;496.0;3219;3476;1593;1041;1095;1152
1;13124820000137.0;655.0;0;12;1656.0;9940.0;1712.5;851.0;725767.0;97.0;446.0;1234;1370;2222;2868;2055;191
0;13128580000149.0;655.0;0;12;2207.0;13246.0;2203.0;1010.0;1021701.0;177.0;643.0;2206;377;3197;3481;1785;2200
1;13135090000170.0;655.0;0;12;2237.0;13425.0;2810.5;990.0;981607.0;290.0;749.0;693;3014;3076;2635;2986;1021
0;13135746000154.0;655.0;0;12;1934.0;11609.0;1921.0;909.0;827220.0;207.0;615.0;1541;3000;2301;1286;507;2974
1;13182757000195.0;655.0;0;12;1334.0;8009.0;1092.5;1058.0;1119692.0;91.0;373.0;953;236;401;3404;1232;1783
0;13184553000193.0;655.0;0;12;1160.0;6960.0;993.5;880.0;775105.0;81.0;326.0;96;2873;531;1473;1126;861
1;13192714000190.0;655.0;0;12;2044.0;12264.0;2165.0;1068.0;1142449.0;180.0;612.0;2307;2994;2023;3297;1635;8
0;13193988000102.0;655.0;0;12;1650.0;9904.0;1464.0;607.0;368579.0;107.0;455.0;1331;1664;1135;1597;1235;2942
1;13194324000150.0;655.0;0;12;1382.0;8293.0;753.5;1204.0;1451767.0;151.0;443.0;598;3117;357;909;3009;303
0;13199567000180.0;655.0;0;12;1683.0;10098.0;1851.0;797.0;635974.0;191.0;546.0;1354;942;2472;2348;486;2496
1;13216432000186.0;655.0;0;12;2386.0;14320.0;2778.0;1111.0;1235355.0;298.0;787.0;1338;3433;3477;2444;3112;516
0;13218791000172.0;655.0;0;12;1888.0;11329.0;1982.0;743.0;553517.0;95.0;493.0;1862;1486;3121;2102;2112;646
1;13224248000188.0;655.0;0;12;1654.0;9928.0;1729.0;816.0;665908.0;97.0;446.0;2365;361;948;1775;1683;2796
0;13226421000187.0;656.0;0;12;1234.0;7404.0;999.5;974.0;949984.0;77.0;337.0;1633;3140;859;125;507;1140
1;13231479000119.0;656.0;0;12;1803.0;10820.0;1882.5;1050.0;1102679.0;133.0;514.0;3239;27;2448;2499;1317;1290
0;13234789000197.0;656.0;0;12;1315.0;7893.0;1229.0;671.0;450247.0;60.0;338.0;1896;2343;915;1543;415;781
1;13340276000160.0;657.0;0;12;1393.0;8359.0;1202.5;969.0;940849.0;68.0;362.0;2192;1268;508;3047;207;1137
0;13348657000277.0;657.0;0;12;1248.0;7492.0;1243.5;679.0;462073.0;67.0;330.0;1374;1399;169;2463;974;1113
1;13378795000118.0;657.0;0;12;2297.0;13787.0;2559.5;837.0;701401.0;302.0;773.0;1171;1209;2762;2357;2918;3370
0;13394289000112.0;657.0;0;12;2091.0;12548.0;2517.5;759.0;576328.0;269.0;698.0;729;2598;2437;2685;2709;1390
1;13427643000168.0;657.0;0;12;1520.0;9122.0;1588.5;535.0;287241.0;33.0;354.0;1654;1434;1523;2292;1728;491
0;13458911000109.0;658.0;0;12;1857.0;11143.0;1850.5;776.0;602761.0;153.0;545.0;1412;1016;3111;2318;997;2289
1;13483027000124.0;658.0;0;12;1086.0;6516.0;737.5;961.0;925178.0;0.0;228.0;2741;905;570;1967;15;318
0;13530044001732.0;661.0;0;12;1252.0;7512.0;1328.5;318.0;101617.0;31.0;295.0;819;854;1494;1370;1287;1688
1;13537513000188.0;666.0;0;12;2112.0;12677.0;2601.0;1296.0;1681531.0;248.0;693.0;209;3356;603;3208;1994;3307
0;13573707000139.0;666.0;0;12;2624.0;15748.0;3235.0;1135.0;1288936.0;312.0;850.0;2157;3100;3400;3370;3436;285
1;13576461000159.0;666.0;0;12;2416.0;14497.0;2840.0;1027.0;1056143.0;241.0;751.0;2975;2764;280;2139;2916;3423
0;13577058000144.0;666.0;0;12;1856.0;11138.0;1774.0;779.0;607541.0;180.0;572.0;630;1494;2845;1382;2054;2733
1;13607179000191.0;666.0;0;12;2618.0;15708.0;2771.5;850.0;723928.0;374.0;910.0;839;3384;2589;2815;3353;2728
0;13644892000105.0;666.0;0;12;1119.0;6714.0;1191.0;377.0;142731.0;15.0;252.0;544;1339;1589;746;1453;1043
1;13647874000187.0;666.0;0;12;1767.0;10607.0;1932.5;831.0;691493.0;165.0;538.0;526;1850;2015;2725;2646;845
0;13670802000150.0;666.0;0;12;1149.0;6894.0;1211.0;729.0;531450.0;63.0;306.0;1614;1292;1130;207;325;2326
1;13676172000121.0;669.0;0;12;1565.0;9391.0;1443.0;918.0;843772.0;84.0;414.0;2536;1798;287;1088;828;2854
0;13679381000129.0;671.0;0;12;1464.0;8788.0;1507.5;911.0;829938.0;71.0;380.0;2415;323;853;2162;541;2494
1;13688675000117.0;672.0;0;12;1897.0;11382.0;2086.5;1163.0;1353366.0;169.0;570.0;2470;3491;2770;922;26;1703
0;13690395000143.0;672.0;0;12;1301.0;7808.0;962.5;924.0;854703.0;73.0;348.0;1066;3152;351;1702;859;678
1;13691416000145.0;672.0;0;12;2477.0;14867.0;2593.0;732.0;536900.0;263.0;786.0;1634;2130;3091;3394;1562;3056
0;13699585000121.0;672.0;0;12;1803.0;10822.0;1672.0;933.0;871387.0;153.0;533.0;1764;962;1580;2876;3108;532
1;13700207000110.0;672.0;0;12;1218.0;7308.0;1080.5;633.0;401587.0;47.0;304.0;1477;2443;533;1254;907;694
0;13716821000170.0;673.0;0;12;1238.0;7431.0;986.5;732.0;537167.0;29.0;290.0;134;994;2288;2074;979;962
1;13735561000180.0;673.0;0;12;1415.0;8495.0;984.0;1075.0;1156024.0;146.0;445.0;658;2592;370;440;1310;3125
0;13752186000187.0;673.0;0;12;2174.0;13048.0;2327.5;957.0;916140.0;230.0;689.0;1705;1499;3216;2950;633;3045
1;13761316000148.0;673.0;0;12;1787.0;10726.0;1613.0;1034.0;1070226.0;155.0;532.0;2044;1182;1177;2846;240;3237
0;13761730000157.0;673.0;0;12;1253.0;7520.0;1124.5;541.0;292773.0;32.0;296.0;612;1340;909;1477;905;2277
1;13765048000132.0;674.0;0;12;1376.0;8259.0;1694.5;624.0;389478.0;28.0;319.0;2005;1769;1685;874;222;1704
0;13767445000143.0;677.0;0;12;1348.0;8093.0;1294.0;977.0;955914.0;77.0;362.0;1742;1523;495;3147;1065;121
1;13768026000126.0;702.0;0;12;1335.0;8013.0;1558.5;1028.0;1058130.0;145.0;426.0;81;62;2221;896;2311;2442
0;13772619000166.0;703.0;0;12;861.0;5171.0;785.5;648.0;420043.0;-4.0;177.0;1020;246;592;2127;979;207
1;13782176000194.0;703.0;0;12;2592.0;15554.0;2814.5;547.0;299483.0;241.0;788.0;3226;2703;1712;2926;2005;2982
0;13782393000184.0;703.0;0;12;1764.0;10584.0;1645.0;945.0;894846.0;167.0;540.0;375;1916;2419;1374;3337;1163
1;13784762000410.0;704.0;0;12;2104.0;12628.0;2177.5;722.0;521862.0;244.0;688.0;1037;2577;1498;2619;1778;3119
0;13798205000106.0;704.0;0;12;2311.0;13867.0;2493.5;822.0;675708.0;221.0;709.0;2426;688;2561;2006;3212;2974
1;13801217000142.0;704.0;0;12;2101.0;12610.0;2387.0;669.0;448231.0;274.0;705.0;865;2308;2466;2756;2635;1580
0;13823985000105.0;704.0;0;12;1825.0;10950.0;2180.5;1007.0;1015466.0;137.0;522.0;2529;2832;197;1832;2762;798
1;13833243000152.0;704.0;0;12;1753.0;10520.0;1845.0;911.0;830451.0;182.0;542.0;1309;2381;2781;2721;777;551
0;13841261000186.0;705.0;0;12;1824.0;10947.0;1896.0;1085.0;1178943.0;91.0;476.0;3221;313;663;1584;2208;2958
1;13859117000177.0;705.0;0;12;2350.0;14104.0;2566.5;1001.0;1003263.0;221.0;717.0;3353;1995;2512;361;3262;2621
0;13862887000179.0;705.0;0;12;1536.0;9219.0;1428.0;860.0;740050.0;95.0;419.0;413;753;1580;2944;1276;2253
1;13867017000192.0;705.0;0;12;1443.0;8661.0;1334.5;1163.0;1353363.0;94.0;399.0;2215;149;3477;1235;151;1434
0;13874176000114.0;705.0;0;12;1498.0;8990.0;1374.0;994.0;988520.0;92.0;408.0;263;3177;1534;539;2263;1214
